tiempo_s,modo,distancia_cm,offset,velocidad,bateria
44.8,manual,300.0,--,90,70
45.45,manual,300.0,--,90,70
46.05,manual,300.0,--,90,70
46.59,manual,300.0,--,90,70
47.1,pista,--,perdida,90,70
47.82,pista,--,perdida,90,70
48.54,pista,--,perdida,90,70
49.08,pista,--,perdida,90,70
49.8,pista,--,perdida,90,70
50.35,pista,--,perdida,90,70
51.07,pista,--,perdida,90,70
52.02,pista,--,perdida,90,70
52.62,pista,--,perdida,90,70
53.34,pista,--,perdida,90,70
54.01,pista,--,perdida,90,70
54.72,pista,--,perdida,90,70
55.51,pista,--,perdida,90,70
56.23,pista,--,perdida,90,70
56.82,pista,--,perdida,90,70
57.43,pista,--,perdida,80,70
58.44,pista,--,perdida,70,70
58.98,pista,--,perdida,70,70
59.7,pista,--,perdida,70,70
60.42,pista,--,perdida,70,70
61.14,pista,--,perdida,70,70
61.69,pista,--,perdida,70,70
62.65,pista,--,perdida,70,70
63.37,pista,--,perdida,70,70
64.08,pista,--,perdida,70,70
64.8,pista,--,perdida,70,70
65.52,pista,--,perdida,70,70
66.24,pista,--,perdida,70,70
66.96,pista,--,perdida,70,70
67.74,pista,--,perdida,70,70
68.47,pista,--,perdida,70,70
69.18,pista,--,perdida,70,70
69.78,pista,--,perdida,70,70
70.51,pista,--,perdida,70,70
71.16,pista,--,perdida,70,70
71.7,pista,--,perdida,70,70
72.31,pista,--,perdida,70,70
73.26,pista,--,perdida,70,70
73.86,pista,--,perdida,70,70
74.4,pista,--,perdida,70,70
74.94,pista,--,perdida,70,70
75.49,pista,--,perdida,70,70
76.08,pista,--,perdida,70,70
76.82,pista,--,perdida,70,70
77.52,pista,--,perdida,70,70
78.3,pista,--,perdida,70,70
78.85,pista,--,perdida,70,70
79.75,pista,--,perdida,70,70
80.28,pista,--,perdida,70,70
81.06,pista,--,perdida,70,70
81.6,pista,--,perdida,70,70
82.26,pista,--,perdida,70,70
82.98,pista,--,perdida,70,70
83.76,pista,--,perdida,70,70
84.54,pista,--,perdida,70,70
85.08,pista,--,perdida,70,70
85.63,pista,--,perdida,70,70
86.35,pista,--,perdida,70,70
87.12,pista,--,perdida,70,70
87.73,pista,--,perdida,70,70
88.38,pista,--,perdida,70,70
88.93,pista,--,perdida,70,70
89.65,pista,--,perdida,70,70
90.18,pista,--,perdida,70,70
90.9,pista,--,perdida,70,70
91.62,pista,--,perdida,70,70
92.16,pista,--,perdida,70,70
92.88,pista,--,perdida,70,70
93.72,pista,--,perdida,70,70
94.5,pista,--,perdida,70,70
95.17,pista,--,perdida,70,70
96.01,pista,--,perdida,70,70
96.73,pista,--,perdida,70,70
97.44,pista,--,perdida,70,70
98.28,pista,--,perdida,70,70
99.25,pista,--,perdida,70,70
99.97,pista,--,perdida,70,70
100.5,pista,--,perdida,70,70
101.22,pista,--,perdida,70,70
101.77,pista,--,perdida,70,70
102.3,pista,--,perdida,70,70
103.02,pista,--,perdida,70,70
103.68,pista,--,perdida,70,70
104.46,pista,--,perdida,70,70
105.01,pista,--,perdida,70,70
105.73,pista,--,perdida,70,70
106.45,pista,--,perdida,70,70
107.16,pista,--,perdida,70,70
108.01,pista,--,perdida,70,70
108.54,pista,--,perdida,70,70
109.32,pista,--,perdida,70,70
109.98,pista,--,perdida,70,70
110.71,pista,--,perdida,70,70
111.24,pista,--,perdida,70,70
112.14,pista,--,perdida,70,70
112.69,pista,--,perdida,70,70
113.41,pista,--,perdida,70,70
114.37,pista,--,perdida,70,70
115.08,pista,--,perdida,70,70
115.81,pista,--,perdida,70,70
116.52,pista,--,perdida,70,70
117.19,pista,--,perdida,70,70
117.91,pista,--,perdida,70,70
118.63,pista,--,perdida,70,70
119.16,pista,--,perdida,70,70
119.88,pista,--,perdida,70,70
120.66,pista,--,perdida,70,70
121.2,pista,--,perdida,70,70
121.93,pista,--,perdida,70,70
122.89,pista,--,perdida,70,70
123.42,pista,--,perdida,70,70
124.14,pista,--,perdida,70,70
125.04,pista,--,perdida,70,70
125.58,pista,--,perdida,70,70
126.36,pista,--,perdida,70,70
127.26,pista,--,perdida,70,70
127.98,pista,--,perdida,70,70
128.71,pista,--,perdida,70,70
129.43,pista,--,perdida,70,70
130.15,pista,--,perdida,70,70
130.86,pista,--,perdida,70,70
131.52,pista,--,perdida,70,70
132.24,pista,--,perdida,70,70
132.78,pista,--,perdida,70,70
133.75,pista,--,perdida,70,70
134.47,pista,--,perdida,70,70
135.25,pista,--,perdida,70,70
135.97,pista,--,perdida,70,70
136.68,pista,--,perdida,70,70
137.22,pista,--,perdida,70,70
137.76,pista,--,perdida,70,70
138.43,pista,--,perdida,70,70
139.21,pista,--,perdida,70,70
139.99,pista,--,perdida,70,70
140.71,pista,--,perdida,70,70
141.42,pista,--,perdida,70,70
141.97,pista,--,perdida,70,70
142.62,pista,--,perdida,70,70
143.34,pista,--,perdida,70,70
144.06,pista,--,perdida,70,70
144.79,pista,--,perdida,70,70
145.32,pista,--,perdida,70,70
146.04,pista,--,perdida,70,70
146.94,pista,--,perdida,70,70
147.66,pista,--,perdida,70,70
148.21,pista,--,perdida,70,70
149.16,pista,--,perdida,70,70
149.89,pista,--,perdida,70,70
150.6,pista,--,perdida,70,70
151.33,pista,--,perdida,70,70
152.05,pista,--,perdida,70,70
152.77,pista,--,perdida,70,70
153.49,pista,--,perdida,70,70
154.21,pista,--,perdida,70,70
154.74,pista,--,perdida,70,70
155.64,pista,--,perdida,70,70
156.42,pista,--,perdida,70,70
157.14,pista,--,perdida,70,70
157.8,pista,--,perdida,70,70
158.53,pista,--,perdida,70,70
159.24,pista,--,perdida,70,70
159.96,pista,--,perdida,70,70
160.5,pista,--,perdida,70,70
161.22,pista,--,perdida,70,70
161.94,pista,--,perdida,70,70
162.73,pista,--,perdida,70,70
163.26,pista,--,perdida,70,70
163.81,pista,--,perdida,70,70
164.52,pista,--,perdida,70,70
165.25,pista,--,perdida,70,70
165.97,pista,--,perdida,70,70
166.69,pista,--,perdida,70,70
167.23,pista,--,perdida,70,70
167.95,pista,--,perdida,70,70
168.67,pista,--,perdida,70,70
169.21,pista,--,perdida,70,70
169.93,pista,--,perdida,70,70
170.82,pista,--,perdida,70,70
171.55,pista,--,perdida,70,70
172.26,pista,--,perdida,70,70
172.99,pista,--,perdida,70,70
173.58,pista,--,perdida,70,70
174.3,pista,--,perdida,70,70
175.03,pista,--,perdida,70,70
175.75,pista,--,perdida,70,70
176.52,pista,--,perdida,70,70
177.25,pista,--,perdida,70,70
177.78,pista,--,perdida,70,70
178.32,pista,--,perdida,70,70
179.29,pista,--,perdida,70,70
179.88,pista,--,perdida,70,70
180.6,pista,--,perdida,70,70
181.38,pista,--,perdida,70,70
182.11,pista,--,perdida,70,70
182.64,pista,--,perdida,70,70
183.42,pista,--,perdida,70,70
184.15,pista,--,perdida,70,70
184.86,pista,--,perdida,70,70
185.58,pista,--,perdida,70,70
186.31,pista,--,perdida,70,70
187.03,pista,--,perdida,70,70
187.68,pista,--,perdida,70,70
188.41,pista,--,perdida,70,70
188.95,pista,--,perdida,70,70
189.91,pista,--,perdida,70,70
190.63,pista,--,perdida,70,70
191.35,pista,--,perdida,70,70
192.0,pista,--,perdida,70,70
192.73,pista,--,perdida,70,70
193.45,pista,--,perdida,70,70
194.1,pista,--,perdida,70,70
194.82,pista,--,perdida,70,70
195.36,pista,--,perdida,70,70
196.32,pista,--,perdida,70,70
196.87,pista,--,perdida,70,70
197.58,pista,--,perdida,70,70
198.49,pista,--,perdida,70,70
199.03,pista,--,perdida,70,70
199.75,pista,--,perdida,70,70
200.71,pista,--,perdida,70,70
201.43,pista,--,perdida,70,70
202.14,pista,--,perdida,70,70
202.8,pista,--,perdida,70,70
203.52,pista,--,perdida,70,70
204.07,pista,--,perdida,70,70
204.61,pista,--,perdida,70,70
205.39,pista,--,perdida,70,70
206.1,pista,--,perdida,70,70
206.65,pista,--,perdida,70,70
207.37,pista,--,perdida,70,70
207.9,pista,--,perdida,70,70
208.68,pista,--,perdida,70,70
209.35,pista,--,perdida,70,70
210.07,pista,--,perdida,70,70
210.79,pista,--,perdida,70,70
211.32,pista,--,perdida,70,70
211.86,pista,--,perdida,70,70
212.58,pista,--,perdida,70,70
213.31,pista,--,perdida,70,70
213.84,pista,--,perdida,70,70
214.38,pista,--,perdida,70,70
215.28,pista,--,perdida,70,70
216.0,pista,--,perdida,70,70
216.78,pista,--,perdida,70,70
217.5,pista,--,perdida,70,70
218.22,pista,--,perdida,70,70
218.94,pista,--,perdida,70,70
219.67,pista,--,perdida,70,70
220.39,pista,--,perdida,70,70
221.11,pista,--,perdida,70,70
221.83,pista,--,perdida,70,70
222.61,pista,--,perdida,70,70
223.33,pista,--,perdida,70,70
224.1,pista,--,perdida,70,70
224.83,pista,--,perdida,70,70
225.54,pista,--,perdida,70,70
226.2,pista,--,perdida,70,70
226.98,pista,--,perdida,70,70
227.53,pista,--,perdida,70,70
228.49,pista,--,perdida,70,70
229.2,pista,--,perdida,70,70
229.8,pista,--,perdida,70,70
230.52,pista,--,perdida,70,70
231.07,pista,--,perdida,70,70
231.79,pista,--,perdida,70,70
232.8,pista,--,perdida,70,70
233.58,pista,--,perdida,70,70
234.3,pista,--,perdida,70,70
234.97,pista,--,perdida,70,70
235.74,pista,--,perdida,70,70
236.46,pista,--,perdida,70,70
237.18,pista,--,perdida,70,70
237.91,pista,--,perdida,70,70
238.69,pista,--,perdida,70,70
239.47,pista,--,perdida,70,70
240.19,pista,--,perdida,70,70
240.91,pista,--,perdida,70,70
241.63,pista,--,perdida,70,70
242.35,pista,--,perdida,70,70
243.07,pista,--,perdida,70,70
243.73,pista,--,perdida,70,70
244.26,pista,--,perdida,70,70
244.98,pista,--,perdida,70,70
245.71,pista,--,perdida,70,70
246.43,pista,--,perdida,70,70
247.21,pista,--,perdida,70,70
247.93,pista,--,perdida,70,70
248.65,pista,--,perdida,70,70
249.19,pista,--,perdida,70,70
249.72,pista,--,perdida,70,70
250.44,pista,--,perdida,70,70
251.17,pista,--,perdida,70,70
251.7,pista,--,perdida,70,70
252.42,pista,--,perdida,70,70
252.97,pista,--,perdida,70,70
253.69,pista,--,perdida,70,70
254.41,pista,--,perdida,70,70
255.13,pista,--,perdida,70,70
255.97,pista,--,perdida,70,70
256.75,pista,--,perdida,70,70
257.46,pista,--,perdida,70,70
258.07,pista,--,perdida,70,70
258.78,pista,--,perdida,70,70
259.51,pista,--,perdida,70,70
260.05,pista,--,perdida,70,70
260.58,pista,--,perdida,70,70
261.24,pista,--,perdida,70,70
261.97,pista,--,perdida,70,70
262.68,pista,--,perdida,70,70
263.35,pista,--,perdida,70,70
263.94,pista,--,perdida,70,70
264.66,pista,--,perdida,70,70
265.38,pista,--,perdida,70,70
266.11,pista,--,perdida,70,70
266.83,pista,--,perdida,70,70
267.61,pista,--,perdida,70,70
268.33,pista,--,perdida,70,70
269.05,pista,--,perdida,70,70
269.7,pista,--,perdida,70,70
270.25,pista,--,perdida,70,70
271.03,pista,--,perdida,70,70
271.92,pista,--,perdida,70,70
272.65,pista,--,perdida,70,70
273.36,pista,--,perdida,70,70
274.09,pista,--,perdida,70,70
274.8,pista,--,perdida,70,70
275.52,pista,--,perdida,70,70
276.24,pista,--,perdida,70,70
276.96,pista,--,perdida,70,70
277.74,pista,--,perdida,70,70
278.46,pista,--,perdida,70,70
279.0,pista,--,perdida,70,70
279.55,pista,--,perdida,70,70
280.56,pista,--,perdida,70,70
281.29,pista,--,perdida,70,70
282.06,pista,--,perdida,70,70
282.72,pista,--,perdida,70,70
283.45,pista,--,perdida,70,70
284.17,pista,--,perdida,70,70
284.95,pista,--,perdida,70,70
285.48,pista,--,perdida,70,70
286.03,pista,--,perdida,70,70
286.81,pista,--,perdida,70,70
287.53,pista,--,perdida,70,70
288.06,pista,--,perdida,70,70
289.09,pista,--,perdida,70,70
289.86,pista,--,perdida,70,70
290.59,pista,--,perdida,70,70
291.31,pista,--,perdida,70,70
292.09,pista,--,perdida,70,70
292.81,pista,--,perdida,70,70
293.52,pista,--,perdida,70,70
294.31,pista,--,perdida,70,70
295.03,pista,--,perdida,70,70
295.75,pista,--,perdida,70,70
296.52,pista,--,perdida,70,70
297.24,pista,--,perdida,70,70
297.9,pista,--,perdida,70,70
298.63,pista,--,perdida,70,70
299.35,pista,--,perdida,70,70
300.06,pista,--,perdida,70,70
300.84,pista,--,perdida,70,70
301.45,pista,--,perdida,70,70
302.16,pista,--,perdida,70,70
302.88,pista,--,perdida,70,70
303.67,pista,--,perdida,70,70
304.45,pista,--,perdida,70,70
305.23,pista,--,perdida,70,70
306.18,pista,--,perdida,70,70
306.91,pista,--,perdida,70,70
307.63,pista,--,perdida,70,70
308.35,pista,--,perdida,70,70
309.07,pista,--,perdida,70,70
309.79,pista,--,perdida,70,70
310.51,pista,--,perdida,70,70
311.29,pista,--,perdida,70,70
312.01,pista,--,perdida,70,70
312.72,pista,--,perdida,70,70
313.44,pista,--,perdida,70,70
314.17,pista,--,perdida,70,70
314.89,pista,--,perdida,70,70
315.61,pista,--,perdida,70,70
316.33,pista,--,perdida,70,70
317.04,pista,--,perdida,70,70
317.59,pista,--,perdida,70,70
318.31,pista,--,perdida,70,70
319.26,pista,--,perdida,70,70
319.98,pista,--,perdida,70,70
320.59,pista,--,perdida,70,70
321.25,pista,--,perdida,70,70
321.97,pista,--,perdida,70,70
322.51,pista,--,perdida,70,70
323.05,pista,--,perdida,70,70
323.64,pista,--,perdida,70,70
324.43,pista,--,perdida,70,70
325.14,pista,--,perdida,70,70
325.81,pista,--,perdida,70,70
326.59,pista,--,perdida,70,70
327.13,pista,--,perdida,70,70
327.85,pista,--,perdida,70,70
328.38,pista,--,perdida,70,70
328.93,pista,--,perdida,70,70
329.94,pista,--,perdida,70,70
330.67,pista,--,perdida,70,70
331.39,pista,--,perdida,70,70
332.17,pista,--,perdida,70,70
332.89,pista,--,perdida,70,70
333.43,pista,--,perdida,70,70
