tiempo_s,modo,distancia_cm,offset,velocidad,bateria
67.99,pista,--,perdida,50,40
68.82,pista,--,perdida,50,40
69.49,pista,--,perdida,50,40
70.15,pista,--,perdida,50,40
70.93,pista,--,perdida,50,40
71.59,pista,--,perdida,50,40
72.37,pista,--,perdida,50,40
73.15,pista,--,perdida,50,40
73.74,pista,--,perdida,50,40
74.46,pista,--,perdida,50,40
75.18,pista,--,perdida,50,40
75.85,pista,--,perdida,50,40
76.44,pista,--,perdida,50,40
77.05,pista,--,perdida,50,40
77.94,pista,--,perdida,50,40
78.54,pista,--,perdida,50,40
79.14,pista,--,perdida,50,40
79.92,pista,--,perdida,50,40
80.58,pista,--,perdida,50,40
81.19,pista,--,perdida,50,40
82.08,pista,--,perdida,50,40
82.69,pista,--,perdida,50,40
83.28,pista,--,perdida,50,40
84.13,pista,--,perdida,50,40
84.72,pista,--,perdida,50,40
85.32,pista,--,perdida,50,40
86.17,pista,--,perdida,50,40
86.95,pista,--,perdida,50,40
87.61,pista,--,perdida,50,40
88.39,pista,--,perdida,50,40
88.98,pista,--,perdida,50,40
89.71,pista,--,perdida,50,40
90.49,pista,--,perdida,50,40
91.08,pista,--,perdida,50,40
91.68,pista,--,perdida,50,40
92.4,pista,--,perdida,50,40
93.24,pista,--,perdida,50,40
93.96,pista,--,perdida,50,40
94.57,pista,--,perdida,50,40
95.34,pista,--,perdida,50,40
96.06,pista,--,perdida,50,40
96.66,pista,--,perdida,50,40
97.5,pista,--,perdida,50,40
98.1,pista,--,perdida,50,40
98.71,pista,--,perdida,50,40
99.61,pista,--,perdida,50,40
100.2,pista,--,perdida,50,40
100.86,pista,--,perdida,50,40
101.64,pista,--,perdida,50,40
102.3,pista,--,perdida,50,40
103.08,pista,--,perdida,50,40
103.86,pista,--,perdida,50,40
104.46,pista,--,perdida,50,40
105.07,pista,--,perdida,50,40
105.67,pista,--,perdida,50,40
106.45,pista,--,perdida,50,40
107.04,pista,--,perdida,50,40
107.64,pista,--,perdida,50,40
108.48,pista,--,perdida,50,40
109.32,pista,--,perdida,50,40
109.98,pista,--,perdida,50,40
110.64,pista,--,perdida,50,40
111.36,pista,--,perdida,50,40
112.03,pista,--,perdida,50,40
112.69,pista,--,perdida,50,40
113.47,pista,--,perdida,50,40
114.07,pista,--,perdida,50,40
114.72,pista,--,perdida,50,40
115.57,pista,--,perdida,50,40
116.23,pista,--,perdida,50,40
116.82,pista,--,perdida,50,40
117.6,pista,--,perdida,50,40
118.26,pista,--,perdida,50,40
118.92,pista,--,perdida,50,40
119.77,pista,--,perdida,50,40
120.42,pista,--,perdida,50,40
121.08,pista,--,perdida,50,40
121.98,pista,--,perdida,50,40
122.58,pista,--,perdida,50,40
123.3,pista,--,perdida,50,40
124.25,pista,--,perdida,50,40
124.86,pista,--,perdida,50,40
125.46,pista,--,perdida,50,40
126.3,pista,--,perdida,50,40
126.89,pista,--,perdida,50,40
127.68,pista,--,perdida,50,40
128.47,pista,--,perdida,50,40
129.06,pista,--,perdida,50,40
129.78,pista,--,perdida,50,40
130.63,pista,--,perdida,50,40
131.29,pista,--,perdida,50,40
131.95,pista,--,perdida,50,40
132.73,pista,--,perdida,50,40
133.44,pista,--,perdida,50,40
134.1,pista,--,perdida,50,40
134.88,pista,--,perdida,50,40
135.54,pista,--,perdida,50,40
136.21,pista,--,perdida,50,40
136.98,pista,--,perdida,50,40
137.63,pista,--,perdida,50,40
138.24,pista,--,perdida,50,40
139.02,pista,--,perdida,50,40
139.74,pista,--,perdida,50,40
140.35,pista,--,perdida,50,40
141.19,pista,--,perdida,50,40
141.78,pista,--,perdida,50,40
142.38,pista,--,perdida,50,40
143.34,pista,--,perdida,50,40
144.0,pista,--,perdida,50,40
144.66,pista,--,perdida,50,40
145.57,pista,--,perdida,50,40
146.29,pista,--,perdida,50,40
147.06,pista,--,perdida,50,40
147.84,pista,--,perdida,50,40
148.45,pista,--,perdida,50,40
149.16,pista,--,perdida,50,40
149.94,pista,--,perdida,50,40
150.59,pista,--,perdida,50,40
151.26,pista,--,perdida,50,40
152.04,pista,--,perdida,50,40
152.69,pista,--,perdida,50,40
153.3,pista,--,perdida,50,40
154.09,pista,--,perdida,50,40
154.81,pista,--,perdida,50,40
155.53,pista,--,perdida,50,40
156.37,pista,--,perdida,50,40
157.01,pista,--,perdida,50,40
157.62,pista,--,perdida,50,40
158.52,pista,--,perdida,50,40
159.13,pista,--,perdida,50,40
159.72,pista,--,perdida,50,40
160.56,pista,--,perdida,50,40
161.21,pista,--,perdida,50,40
161.87,pista,--,perdida,50,40
162.72,pista,--,perdida,50,40
163.33,pista,--,perdida,50,40
163.98,pista,--,perdida,50,40
164.94,pista,--,perdida,50,40
165.55,pista,--,perdida,50,40
166.2,pista,--,perdida,50,40
166.98,pista,--,perdida,50,40
167.64,pista,--,perdida,50,40
168.36,pista,--,perdida,50,40
169.2,pista,--,perdida,50,40
169.79,pista,--,perdida,50,40
170.47,pista,--,perdida,50,40
171.36,pista,--,perdida,50,40
172.01,pista,--,perdida,50,40
172.62,pista,--,perdida,50,40
173.46,pista,--,perdida,50,40
174.18,pista,--,perdida,50,40
174.77,pista,--,perdida,50,40
175.5,pista,--,perdida,50,40
176.09,pista,--,perdida,50,40
176.7,pista,--,perdida,50,40
177.36,pista,--,perdida,50,40
178.08,pista,--,perdida,50,40
178.69,pista,--,perdida,50,40
179.34,pista,--,perdida,50,40
180.0,pista,--,perdida,50,40
180.83,pista,--,perdida,50,40
181.51,pista,--,perdida,50,40
182.17,pista,--,perdida,50,40
182.95,pista,--,perdida,50,40
183.72,pista,--,perdida,50,40
184.33,pista,--,perdida,50,40
185.09,pista,--,perdida,50,40
185.71,pista,--,perdida,50,40
186.3,pista,--,perdida,50,40
186.89,pista,--,perdida,50,40
187.68,pista,--,perdida,50,40
188.29,pista,--,perdida,50,40
188.88,pista,--,perdida,50,40
189.54,pista,--,perdida,50,40
190.32,pista,--,perdida,50,40
191.05,pista,--,perdida,50,40
191.64,pista,--,perdida,50,40
192.49,pista,--,perdida,50,40
193.14,pista,--,perdida,50,40
193.74,pista,--,perdida,50,40
194.46,pista,--,perdida,50,40
195.1,pista,--,perdida,50,40
195.79,pista,--,perdida,50,40
196.56,pista,--,perdida,50,40
197.16,pista,--,perdida,50,40
197.76,pista,--,perdida,50,40
198.36,pista,--,perdida,50,40
199.2,pista,--,perdida,50,40
199.8,pista,--,perdida,50,40
200.4,pista,--,perdida,50,40
201.12,pista,--,perdida,50,40
201.73,pista,--,perdida,50,40
202.38,pista,--,perdida,50,40
203.04,pista,--,perdida,50,40
203.89,pista,--,perdida,50,40
204.55,pista,--,perdida,50,40
205.21,pista,--,perdida,50,40
205.97,pista,--,perdida,50,40
206.64,pista,--,perdida,50,40
207.24,pista,--,perdida,50,40
208.02,pista,--,perdida,50,40
208.69,pista,--,perdida,50,40
209.35,pista,--,perdida,50,40
210.12,pista,--,perdida,50,40
210.79,pista,--,perdida,50,40
211.44,pista,--,perdida,50,40
212.27,pista,--,perdida,50,40
212.88,pista,--,perdida,50,40
213.48,pista,--,perdida,50,40
214.49,pista,--,perdida,50,40
215.11,pista,--,perdida,50,40
215.77,pista,--,perdida,50,40
216.48,pista,--,perdida,50,40
217.2,pista,--,perdida,50,40
217.98,pista,--,perdida,50,40
218.87,pista,--,perdida,50,40
219.53,pista,--,perdida,50,40
220.26,pista,--,perdida,50,40
221.1,pista,--,perdida,50,40
221.76,pista,--,perdida,50,40
222.35,pista,--,perdida,50,40
223.09,pista,--,perdida,50,40
223.75,pista,--,perdida,50,40
224.35,pista,--,perdida,50,40
224.94,pista,--,perdida,50,40
225.79,pista,--,perdida,50,40
226.45,pista,--,perdida,50,40
227.17,pista,--,perdida,50,40
227.93,pista,--,perdida,50,40
228.53,pista,--,perdida,50,40
229.14,pista,--,perdida,50,40
229.81,pista,--,perdida,50,40
230.79,pista,--,perdida,50,40
231.57,pista,--,perdida,50,40
232.16,pista,--,perdida,50,40
233.01,pista,--,perdida,50,40
233.7,pista,--,perdida,50,40
234.31,pista,--,perdida,50,40
235.11,pista,--,perdida,50,40
235.75,pista,--,perdida,50,40
236.39,pista,--,perdida,50,40
237.26,pista,--,perdida,50,40
237.87,pista,--,perdida,50,40
238.5,pista,--,perdida,50,40
239.45,pista,--,perdida,50,40
240.07,pista,--,perdida,50,40
240.72,pista,--,perdida,50,40
241.44,pista,--,perdida,50,40
242.04,pista,--,perdida,50,40
242.7,pista,--,perdida,50,40
243.35,pista,--,perdida,50,40
244.14,pista,--,perdida,50,40
244.79,pista,--,perdida,50,40
245.45,pista,--,perdida,50,40
246.25,pista,--,perdida,50,40
246.9,pista,--,perdida,50,40
247.49,pista,--,perdida,50,40
248.21,pista,--,perdida,50,40
248.94,pista,--,perdida,50,40
249.53,pista,--,perdida,50,40
250.26,pista,--,perdida,50,40
250.91,pista,--,perdida,50,40
251.52,pista,--,perdida,50,40
252.17,pista,--,perdida,50,40
252.96,pista,--,perdida,50,40
253.56,pista,--,perdida,50,40
254.16,pista,--,perdida,50,40
254.77,pista,--,perdida,50,40
255.72,pista,--,perdida,50,40
256.37,pista,--,perdida,50,40
257.05,pista,--,perdida,50,40
257.87,pista,--,perdida,50,40
258.59,pista,--,perdida,50,40
259.19,pista,--,perdida,50,40
259.98,pista,--,perdida,50,40
260.69,pista,--,perdida,50,40
261.37,pista,--,perdida,50,40
262.25,pista,--,perdida,50,40
262.87,pista,--,perdida,50,40
263.46,pista,--,perdida,50,40
264.3,pista,--,perdida,50,40
264.9,pista,--,perdida,50,40
265.56,pista,--,perdida,50,40
266.34,pista,--,perdida,50,40
266.94,pista,--,perdida,50,40
267.67,pista,--,perdida,50,40
268.49,pista,--,perdida,50,40
269.11,pista,--,perdida,50,40
269.76,pista,--,perdida,50,40
270.54,pista,--,perdida,50,40
271.13,pista,--,perdida,50,40
271.81,pista,--,perdida,50,40
272.65,pista,--,perdida,50,40
273.3,pista,--,perdida,50,40
274.08,pista,--,perdida,50,40
274.86,pista,--,perdida,50,40
275.52,pista,--,perdida,50,40
276.11,pista,--,perdida,50,40
276.96,pista,--,perdida,50,40
277.61,pista,--,perdida,50,40
278.22,pista,--,perdida,50,40
279.06,pista,--,perdida,50,40
279.72,pista,--,perdida,50,40
280.38,pista,--,perdida,50,40
281.16,pista,--,perdida,50,40
281.76,pista,--,perdida,50,40
282.36,pista,--,perdida,50,40
283.02,pista,--,perdida,50,40
283.87,pista,--,perdida,50,40
284.46,pista,--,perdida,50,40
285.17,pista,--,perdida,50,40
285.89,pista,--,perdida,50,40
286.56,pista,--,perdida,50,40
287.22,pista,--,perdida,50,40
288.06,pista,--,perdida,50,40
288.66,pista,--,perdida,50,40
289.38,pista,--,perdida,50,40
290.09,pista,--,perdida,50,40
290.7,pista,--,perdida,50,40
291.36,pista,--,perdida,50,40
292.02,pista,--,perdida,50,40
292.93,pista,--,perdida,50,40
293.52,pista,--,perdida,50,40
294.18,pista,--,perdida,50,40
294.96,pista,--,perdida,50,40
295.63,pista,--,perdida,50,40
296.22,pista,--,perdida,50,40
297.0,pista,--,perdida,50,40
297.59,pista,--,perdida,50,40
298.2,pista,--,perdida,50,40
298.92,pista,--,perdida,50,40
299.7,pista,--,perdida,50,40
300.29,pista,--,perdida,50,40
300.95,pista,--,perdida,50,40
301.73,pista,--,perdida,50,40
302.4,pista,--,perdida,50,40
302.99,pista,--,perdida,50,40
303.73,pista,--,perdida,50,40
304.38,pista,--,perdida,50,40
305.04,pista,--,perdida,50,40
305.82,pista,--,perdida,50,40
306.55,pista,--,perdida,50,40
307.14,pista,--,perdida,50,40
307.92,pista,--,perdida,50,40
308.51,pista,--,perdida,50,40
309.12,pista,--,perdida,50,40
309.71,pista,--,perdida,50,40
310.49,pista,--,perdida,50,40
311.21,pista,--,perdida,50,40
311.82,pista,--,perdida,50,40
312.65,pista,--,perdida,50,40
313.26,pista,--,perdida,50,40
313.92,pista,--,perdida,50,40
314.7,pista,--,perdida,50,40
315.31,pista,--,perdida,50,40
315.96,pista,--,perdida,50,40
316.74,pista,--,perdida,50,40
317.33,pista,--,perdida,50,40
318.06,pista,--,perdida,50,40
318.83,pista,--,perdida,50,40
319.44,pista,--,perdida,50,40
320.04,pista,--,perdida,50,40
320.69,pista,--,perdida,50,40
321.47,pista,--,perdida,50,40
322.08,pista,--,perdida,50,40
322.73,pista,--,perdida,50,40
323.57,pista,--,perdida,50,40
324.23,pista,--,perdida,50,40
324.84,pista,--,perdida,50,40
325.67,pista,--,perdida,50,40
326.28,pista,--,perdida,50,40
326.93,pista,--,perdida,50,40
327.65,pista,--,perdida,50,40
328.26,pista,--,perdida,50,40
328.85,pista,--,perdida,50,40
329.51,pista,--,perdida,50,40
330.29,pista,--,perdida,50,40
330.9,pista,--,perdida,50,40
331.56,pista,--,perdida,50,40
332.34,pista,--,perdida,50,40
332.95,pista,--,perdida,50,40
333.54,pista,--,perdida,50,40
334.14,pista,--,perdida,50,40
334.92,pista,--,perdida,50,40
335.51,pista,--,perdida,50,40
336.18,pista,--,perdida,50,40
337.01,pista,--,perdida,50,40
337.62,pista,--,perdida,50,40
338.28,pista,--,perdida,50,40
339.05,pista,--,perdida,50,40
339.71,pista,--,perdida,50,40
340.32,pista,--,perdida,50,40
341.16,pista,--,perdida,50,40
341.75,pista,--,perdida,50,40
342.42,pista,--,perdida,50,40
343.26,pista,--,perdida,50,40
343.92,pista,--,perdida,50,40
344.52,pista,--,perdida,50,40
345.42,pista,--,perdida,50,40
346.01,pista,--,perdida,50,40
346.68,pista,--,perdida,50,40
347.47,pista,--,perdida,50,40
348.05,pista,--,perdida,50,40
348.79,pista,--,perdida,50,40
349.57,pista,--,perdida,50,40
350.23,pista,--,perdida,50,40
350.94,pista,--,perdida,50,40
351.84,pista,--,perdida,50,40
352.56,pista,--,perdida,50,40
353.16,pista,--,perdida,50,40
354.0,pista,--,perdida,50,40
354.66,pista,--,perdida,50,40
355.38,pista,--,perdida,50,40
356.22,pista,--,perdida,50,40
356.81,pista,--,perdida,50,40
357.43,pista,--,perdida,50,40
358.31,pista,--,perdida,50,40
358.92,pista,--,perdida,50,40
359.64,pista,--,perdida,50,40
360.48,pista,--,perdida,50,40
361.14,pista,--,perdida,50,40
361.73,pista,--,perdida,50,40
362.51,pista,--,perdida,50,40
363.12,pista,--,perdida,50,40
363.73,pista,--,perdida,50,40
364.38,pista,--,perdida,50,40
365.16,pista,--,perdida,50,40
365.82,pista,--,perdida,50,40
366.41,pista,--,perdida,50,40
367.13,pista,--,perdida,50,40
367.85,pista,--,perdida,50,40
368.52,pista,--,perdida,50,40
369.36,pista,--,perdida,50,40
370.02,pista,--,perdida,50,40
370.73,pista,--,perdida,50,40
371.64,pista,--,perdida,50,40
372.24,pista,--,perdida,50,40
372.84,pista,--,perdida,50,40
373.74,pista,--,perdida,50,40
374.39,pista,--,perdida,50,40
375.0,pista,--,perdida,50,40
375.78,pista,--,perdida,50,40
376.44,pista,--,perdida,50,40
377.1,pista,--,perdida,50,40
377.94,pista,--,perdida,50,40
378.54,pista,--,perdida,50,40
379.27,pista,--,perdida,50,40
380.03,pista,--,perdida,50,40
380.64,pista,--,perdida,50,40
381.36,pista,--,perdida,50,40
382.14,pista,--,perdida,50,40
382.73,pista,--,perdida,50,40
383.4,pista,--,perdida,50,40
384.18,pista,--,perdida,50,40
384.77,pista,--,perdida,50,40
385.38,pista,--,perdida,50,40
385.98,pista,--,perdida,50,40
386.76,pista,--,perdida,50,40
387.35,pista,--,perdida,50,40
387.96,pista,--,perdida,50,40
388.55,pista,--,perdida,50,40
389.33,pista,--,perdida,50,40
390.01,pista,--,perdida,50,40
390.71,pista,--,perdida,50,40
391.44,pista,--,perdida,50,40
392.04,pista,--,perdida,50,40
392.75,pista,--,perdida,50,40
393.54,pista,--,perdida,50,40
394.14,pista,--,perdida,50,40
394.8,pista,--,perdida,50,40
395.64,pista,--,perdida,50,40
396.24,pista,--,perdida,50,40
396.85,pista,--,perdida,50,40
397.62,pista,--,perdida,50,40
398.22,pista,--,perdida,50,40
398.94,pista,--,perdida,50,40
399.65,pista,--,perdida,50,40
400.33,pista,--,perdida,50,40
400.92,pista,--,perdida,50,40
401.51,pista,--,perdida,50,40
402.35,pista,--,perdida,50,40
403.02,pista,--,perdida,50,40
403.68,pista,--,perdida,50,40
404.52,pista,--,perdida,50,40
405.24,pista,--,perdida,50,40
405.9,pista,--,perdida,50,40
406.67,pista,--,perdida,50,40
407.28,pista,--,perdida,50,40
408.0,pista,--,perdida,50,40
408.77,pista,--,perdida,50,40
409.38,pista,--,perdida,50,40
410.04,pista,--,perdida,50,40
410.75,pista,--,perdida,50,40
411.42,pista,--,perdida,50,40
412.08,pista,--,perdida,50,40
412.86,pista,--,perdida,50,40
413.45,pista,--,perdida,50,40
414.18,pista,--,perdida,50,40
414.96,pista,--,perdida,50,40
415.68,pista,--,perdida,50,40
416.28,pista,--,perdida,50,40
417.06,pista,--,perdida,50,40
417.77,pista,--,perdida,50,40
418.37,pista,--,perdida,50,40
419.15,pista,--,perdida,50,40
419.83,pista,--,perdida,50,40
420.48,pista,--,perdida,50,40
421.26,pista,--,perdida,50,40
421.85,pista,--,perdida,50,40
422.46,pista,--,perdida,50,40
423.06,pista,--,perdida,50,40
423.96,pista,--,perdida,50,40
424.55,pista,--,perdida,50,40
425.17,pista,--,perdida,50,40
425.93,pista,--,perdida,50,40
426.65,pista,--,perdida,50,40
427.32,pista,--,perdida,50,40
428.1,pista,--,perdida,50,40
428.7,pista,--,perdida,50,40
429.35,pista,--,perdida,50,40
430.13,pista,--,perdida,50,40
430.74,pista,--,perdida,50,40
431.39,pista,--,perdida,50,40
432.11,pista,--,perdida,50,40
432.95,pista,--,perdida,50,40
433.56,pista,--,perdida,50,40
434.28,pista,--,perdida,50,40
435.0,pista,--,perdida,50,40
435.6,pista,--,perdida,50,40
436.38,pista,--,perdida,50,40
437.03,pista,--,perdida,50,40
437.64,pista,--,perdida,50,40
438.42,pista,--,perdida,50,40
439.13,pista,--,perdida,50,40
439.74,pista,--,perdida,50,40
440.75,pista,--,perdida,50,40
441.36,pista,--,perdida,50,40
441.95,pista,--,perdida,50,40
442.92,pista,--,perdida,50,40
443.58,pista,--,perdida,50,40
444.17,pista,--,perdida,50,40
444.95,pista,--,perdida,50,40
445.67,pista,--,perdida,50,40
446.28,pista,--,perdida,50,40
447.12,pista,--,perdida,50,40
447.72,pista,--,perdida,50,40
448.37,pista,--,perdida,50,40
449.17,pista,--,perdida,50,40
449.76,pista,--,perdida,50,40
450.41,pista,--,perdida,50,40
451.19,pista,--,perdida,50,40
451.85,pista,--,perdida,50,40
452.57,pista,--,perdida,50,40
453.29,pista,--,perdida,50,40
453.9,pista,--,perdida,50,40
454.49,pista,--,perdida,50,40
455.15,pista,--,perdida,50,40
455.87,pista,--,perdida,50,40
456.48,pista,--,perdida,50,40
457.14,pista,--,perdida,50,40
457.73,pista,--,perdida,50,40
458.57,pista,--,perdida,50,40
459.17,pista,--,perdida,50,40
459.9,pista,--,perdida,50,40
460.68,pista,--,perdida,50,40
461.34,pista,--,perdida,50,40
461.99,pista,--,perdida,50,40
462.77,pista,--,perdida,50,40
463.38,pista,--,perdida,50,40
464.1,pista,--,perdida,50,40
464.88,pista,--,perdida,50,40
465.48,pista,--,perdida,50,40
466.07,pista,--,perdida,50,40
466.74,pista,--,perdida,50,40
467.64,pista,--,perdida,50,40
468.24,pista,--,perdida,50,40
468.83,pista,--,perdida,50,40
469.68,pista,--,perdida,50,40
470.33,pista,--,perdida,50,40
470.94,pista,--,perdida,50,40
471.72,pista,--,perdida,50,40
472.32,pista,--,perdida,50,40
472.97,pista,--,perdida,50,40
473.75,pista,--,perdida,50,40
474.36,pista,--,perdida,50,40
474.96,pista,--,perdida,50,40
475.62,pista,--,perdida,50,40
476.4,pista,--,perdida,50,40
477.0,pista,--,perdida,50,40
477.61,pista,--,perdida,50,40
478.2,pista,--,perdida,50,40
479.1,pista,--,perdida,50,40
479.76,pista,--,perdida,50,40
480.36,pista,--,perdida,50,40
481.2,pista,--,perdida,50,40
481.79,pista,--,perdida,50,40
482.4,pista,--,perdida,50,40
483.3,pista,--,perdida,50,40
483.9,pista,--,perdida,50,40
484.49,pista,--,perdida,50,40
485.27,pista,--,perdida,50,40
485.94,pista,--,perdida,50,40
486.54,pista,--,perdida,50,40
487.38,pista,--,perdida,50,40
487.98,pista,--,perdida,50,40
488.64,pista,--,perdida,50,40
489.42,pista,--,perdida,50,40
490.01,pista,--,perdida,50,40
490.68,pista,--,perdida,50,40
491.52,pista,--,perdida,50,40
492.18,pista,--,perdida,50,40
492.83,pista,--,perdida,50,40
493.68,pista,--,perdida,50,40
494.28,pista,--,perdida,50,40
494.94,pista,--,perdida,50,40
495.84,pista,--,perdida,50,40
496.56,pista,--,perdida,50,40
497.15,pista,--,perdida,50,40
497.94,pista,--,perdida,50,40
498.61,pista,--,perdida,50,40
499.2,pista,--,perdida,50,40
499.91,pista,--,perdida,50,40
500.52,pista,--,perdida,50,40
501.12,pista,--,perdida,50,40
501.9,pista,--,perdida,50,40
502.67,pista,--,perdida,50,40
503.29,pista,--,perdida,50,40
503.88,pista,--,perdida,50,40
504.47,pista,--,perdida,50,40
505.19,pista,--,perdida,50,40
505.79,pista,--,perdida,50,40
506.46,pista,--,perdida,50,40
507.06,pista,--,perdida,50,40
507.95,pista,--,perdida,50,40
508.56,pista,--,perdida,50,40
509.16,pista,--,perdida,50,40
510.0,pista,--,perdida,50,40
510.6,pista,--,perdida,50,40
511.26,pista,--,perdida,50,40
512.15,pista,--,perdida,50,40
512.75,pista,--,perdida,50,40
513.36,pista,--,perdida,50,40
514.31,pista,--,perdida,50,40
514.91,pista,--,perdida,50,40
515.51,pista,--,perdida,50,40
516.24,pista,--,perdida,50,40
516.9,pista,--,perdida,50,40
517.56,pista,--,perdida,50,40
518.34,pista,--,perdida,50,40
518.93,pista,--,perdida,50,40
519.61,pista,--,perdida,50,40
520.38,pista,--,perdida,50,40
520.98,pista,--,perdida,50,40
521.7,pista,--,perdida,50,40
522.47,pista,--,perdida,50,40
523.08,pista,--,perdida,50,40
523.74,pista,--,perdida,50,40
524.57,pista,--,perdida,50,40
525.23,pista,--,perdida,50,40
525.83,pista,--,perdida,50,40
526.62,pista,--,perdida,50,40
527.28,pista,--,perdida,50,40
527.87,pista,--,perdida,50,40
528.6,pista,--,perdida,50,40
529.26,pista,--,perdida,50,40
529.97,pista,--,perdida,50,40
530.75,pista,--,perdida,50,40
531.35,pista,--,perdida,50,40
531.95,pista,--,perdida,50,40
532.55,pista,--,perdida,50,40
533.27,pista,--,perdida,50,40
533.94,pista,--,perdida,50,40
534.54,pista,--,perdida,50,40
535.13,pista,--,perdida,50,40
536.03,pista,--,perdida,50,40
536.7,pista,--,perdida,50,40
537.35,pista,--,perdida,50,40
538.08,pista,--,perdida,50,40
538.74,pista,--,perdida,50,40
539.33,pista,--,perdida,50,40
539.94,pista,--,perdida,50,40
540.77,pista,--,perdida,50,40
541.37,pista,--,perdida,50,40
542.04,pista,--,perdida,50,40
542.88,pista,--,perdida,50,40
543.53,pista,--,perdida,50,40
544.14,pista,--,perdida,50,40
544.92,pista,--,perdida,50,40
545.63,pista,--,perdida,50,40
546.3,pista,--,perdida,50,40
547.07,pista,--,perdida,50,40
547.74,pista,--,perdida,50,40
548.46,pista,--,perdida,50,40
549.24,pista,--,perdida,50,40
549.89,pista,--,perdida,50,40
550.5,pista,--,perdida,50,40
551.22,pista,--,perdida,50,40
551.81,pista,--,perdida,50,40
552.48,pista,--,perdida,50,40
553.08,pista,--,perdida,50,40
553.79,pista,--,perdida,50,40
554.43,pista,--,perdida,50,40
555.0,pista,--,perdida,50,40
555.6,pista,--,perdida,50,40
556.44,pista,--,perdida,50,40
557.04,pista,--,perdida,50,40
557.76,pista,--,perdida,50,40
558.59,pista,--,perdida,50,40
559.25,pista,--,perdida,50,40
559.97,pista,--,perdida,50,40
560.76,pista,--,perdida,50,40
561.35,pista,--,perdida,50,40
561.96,pista,--,perdida,50,40
562.61,pista,--,perdida,50,40
563.34,pista,--,perdida,50,40
564.0,pista,--,perdida,50,40
564.61,pista,--,perdida,50,40
565.25,pista,--,perdida,50,40
566.1,pista,--,perdida,50,40
566.7,pista,--,perdida,50,40
567.48,pista,--,perdida,50,40
568.19,pista,--,perdida,50,40
568.85,pista,--,perdida,50,40
569.52,pista,--,perdida,50,40
570.36,pista,--,perdida,50,40
571.02,pista,--,perdida,50,40
571.61,pista,--,perdida,50,40
572.34,pista,--,perdida,50,40
