tiempo_s,modo,distancia_cm,offset,velocidad,bateria
51.73,pista,--,perdida,50,50
52.34,pista,--,perdida,50,50
53.12,pista,--,perdida,50,50
53.66,pista,--,perdida,50,50
54.25,pista,--,perdida,50,50
54.86,pista,--,perdida,50,50
55.69,pista,--,perdida,50,50
56.3,pista,--,perdida,50,50
56.83,pista,--,perdida,50,50
57.38,pista,--,perdida,50,50
58.16,pista,--,perdida,50,50
58.76,pista,--,perdida,50,50
59.29,pista,--,perdida,50,50
59.9,pista,--,perdida,50,50
60.68,pista,--,perdida,50,50
61.21,pista,--,perdida,50,50
61.87,pista,--,perdida,50,50
62.47,pista,--,perdida,50,50
63.2,pista,--,perdida,50,50
63.74,pista,--,perdida,50,50
64.39,pista,--,perdida,50,50
64.99,pista,--,perdida,50,50
65.71,pista,--,perdida,50,50
66.32,pista,--,perdida,50,50
66.91,pista,--,perdida,50,50
67.46,pista,--,perdida,50,50
68.23,pista,--,perdida,50,50
68.79,pista,--,perdida,50,50
69.38,pista,--,perdida,50,50
70.03,pista,--,perdida,50,50
70.82,pista,--,perdida,50,50
71.36,pista,--,perdida,50,50
71.96,pista,--,perdida,50,50
72.49,pista,--,perdida,50,50
73.21,pista,--,perdida,50,50
73.88,pista,--,perdida,50,50
74.47,pista,--,perdida,50,50
75.02,pista,--,perdida,50,50
75.85,pista,--,perdida,50,50
76.4,pista,--,perdida,50,50
76.93,pista,--,perdida,50,50
77.6,pista,--,perdida,50,50
78.31,pista,--,perdida,50,50
78.86,pista,--,perdida,50,50
79.46,pista,--,perdida,50,50
80.05,pista,--,perdida,50,50
80.9,pista,--,perdida,50,50
81.49,pista,--,perdida,50,50
82.04,pista,--,perdida,50,50
82.57,pista,--,perdida,50,50
83.48,pista,--,perdida,50,50
84.01,pista,--,perdida,50,50
84.55,pista,--,perdida,50,50
85.15,pista,--,perdida,50,50
85.88,pista,--,perdida,50,50
86.54,pista,--,perdida,50,50
87.14,pista,--,perdida,50,50
87.68,pista,--,perdida,50,50
88.46,pista,--,perdida,50,50
89.06,pista,--,perdida,50,50
89.72,pista,--,perdida,50,50
90.5,pista,--,perdida,50,50
91.09,pista,--,perdida,50,50
91.64,pista,--,perdida,50,50
92.19,pista,--,perdida,50,50
92.95,pista,--,perdida,50,50
93.5,pista,--,perdida,50,50
94.1,pista,--,perdida,50,50
94.75,pista,--,perdida,50,50
95.47,pista,--,perdida,50,50
96.14,pista,--,perdida,50,50
96.74,pista,--,perdida,50,50
100.27,pista,--,perdida,50,50
101.06,pista,--,perdida,50,50
101.59,pista,--,perdida,50,50
102.2,pista,--,perdida,50,50
102.8,pista,--,perdida,50,50
103.58,pista,--,perdida,50,50
104.11,pista,--,perdida,50,50
104.72,pista,--,perdida,50,50
105.31,pista,--,perdida,50,50
106.22,pista,--,perdida,50,50
106.75,pista,--,perdida,50,50
107.3,pista,--,perdida,50,50
107.83,pista,--,perdida,50,50
108.8,pista,--,perdida,50,50
109.34,pista,--,perdida,50,50
109.88,pista,--,perdida,50,50
110.71,pista,--,perdida,50,50
111.32,pista,--,perdida,50,50
111.97,pista,--,perdida,50,50
112.76,pista,--,perdida,50,50
113.3,pista,--,perdida,50,50
113.89,pista,--,perdida,50,50
114.5,pista,--,perdida,50,50
115.27,pista,--,perdida,50,50
115.93,pista,--,perdida,50,50
116.48,pista,--,perdida,50,50
117.03,pista,--,perdida,50,50
117.85,pista,--,perdida,50,50
118.4,pista,--,perdida,50,50
119.06,pista,--,perdida,50,50
119.9,pista,--,perdida,50,50
120.43,pista,--,perdida,50,50
121.04,pista,--,perdida,50,50
121.63,pista,--,perdida,50,50
122.42,pista,--,perdida,50,50
123.02,pista,--,perdida,50,50
123.61,pista,--,perdida,50,50
124.22,pista,--,perdida,50,50
125.05,pista,--,perdida,50,50
125.66,pista,--,perdida,50,50
126.26,pista,--,perdida,50,50
127.09,pista,--,perdida,50,50
127.7,pista,--,perdida,50,50
128.24,pista,--,perdida,50,50
128.78,pista,--,perdida,50,50
129.55,pista,--,perdida,50,50
130.1,pista,--,perdida,50,50
130.63,pista,--,perdida,50,50
131.24,pista,--,perdida,50,50
132.07,pista,--,perdida,50,50
132.62,pista,--,perdida,50,50
133.33,pista,--,perdida,50,50
134.17,pista,--,perdida,50,50
134.72,pista,--,perdida,50,50
135.31,pista,--,perdida,50,50
135.91,pista,--,perdida,50,50
136.75,pista,--,perdida,50,50
137.35,pista,--,perdida,50,50
137.9,pista,--,perdida,50,50
138.5,pista,--,perdida,50,50
139.28,pista,--,perdida,50,50
139.87,pista,--,perdida,50,50
140.42,pista,--,perdida,50,50
141.08,pista,--,perdida,50,50
141.92,pista,--,perdida,50,50
142.45,pista,--,perdida,50,50
143.06,pista,--,perdida,50,50
143.59,pista,--,perdida,50,50
144.38,pista,--,perdida,50,50
144.98,pista,--,perdida,50,50
145.52,pista,--,perdida,50,50
146.11,pista,--,perdida,50,50
146.89,pista,--,perdida,50,50
147.43,pista,--,perdida,50,50
148.03,pista,--,perdida,50,50
148.7,pista,--,perdida,50,50
149.47,pista,--,perdida,50,50
150.02,pista,--,perdida,50,50
150.61,pista,--,perdida,50,50
151.16,pista,--,perdida,50,50
151.93,pista,--,perdida,50,50
152.54,pista,--,perdida,50,50
153.07,pista,--,perdida,50,50
153.67,pista,--,perdida,50,50
154.51,pista,--,perdida,50,50
155.06,pista,--,perdida,50,50
155.72,pista,--,perdida,50,50
156.5,pista,--,perdida,50,50
157.09,pista,--,perdida,50,50
157.7,pista,--,perdida,50,50
158.42,pista,--,perdida,50,50
159.2,pista,--,perdida,50,50
159.74,pista,--,perdida,50,50
160.34,pista,--,perdida,50,50
160.93,pista,--,perdida,50,50
161.78,pista,--,perdida,50,50
162.37,pista,--,perdida,50,50
163.04,pista,--,perdida,50,50
163.81,pista,--,perdida,50,50
164.36,pista,--,perdida,50,50
164.95,pista,--,perdida,50,50
165.5,pista,--,perdida,50,50
166.34,pista,--,perdida,50,50
166.87,pista,--,perdida,50,50
167.48,pista,--,perdida,50,50
168.07,pista,--,perdida,50,50
168.85,pista,--,perdida,50,50
169.4,pista,--,perdida,50,50
170.06,pista,--,perdida,50,50
170.6,pista,--,perdida,50,50
171.37,pista,--,perdida,50,50
172.03,pista,--,perdida,50,50
172.57,pista,--,perdida,50,50
173.17,pista,--,perdida,50,50
174.01,pista,--,perdida,50,50
174.56,pista,--,perdida,50,50
175.09,pista,--,perdida,50,50
175.7,pista,--,perdida,50,50
176.48,pista,--,perdida,50,50
177.08,pista,--,perdida,50,50
177.79,pista,--,perdida,50,50
178.57,pista,--,perdida,50,50
179.23,pista,--,perdida,50,50
179.78,pista,--,perdida,50,50
180.37,pista,--,perdida,50,50
181.22,pista,--,perdida,50,50
181.75,pista,--,perdida,50,50
182.3,pista,--,perdida,50,50
183.02,pista,--,perdida,50,50
183.79,pista,--,perdida,50,50
184.34,pista,--,perdida,50,50
184.93,pista,--,perdida,50,50
185.48,pista,--,perdida,50,50
186.37,pista,--,perdida,50,50
187.09,pista,--,perdida,50,50
187.63,pista,--,perdida,50,50
188.42,pista,--,perdida,50,50
189.01,pista,--,perdida,50,50
189.67,pista,--,perdida,50,50
190.52,pista,--,perdida,50,50
191.11,pista,--,perdida,50,50
191.66,pista,--,perdida,50,50
192.19,pista,--,perdida,50,50
192.97,pista,--,perdida,50,50
193.52,pista,--,perdida,50,50
194.06,pista,--,perdida,50,50
194.72,pista,--,perdida,50,50
195.5,pista,--,perdida,50,50
196.1,pista,--,perdida,50,50
196.69,pista,--,perdida,50,50
197.24,pista,--,perdida,50,50
198.02,pista,--,perdida,50,50
198.62,pista,--,perdida,50,50
199.27,pista,--,perdida,50,50
199.99,pista,--,perdida,50,50
200.6,pista,--,perdida,50,50
201.2,pista,--,perdida,50,50
201.79,pista,--,perdida,50,50
202.57,pista,--,perdida,50,50
203.12,pista,--,perdida,50,50
203.65,pista,--,perdida,50,50
204.25,pista,--,perdida,50,50
204.97,pista,--,perdida,50,50
205.52,pista,--,perdida,50,50
206.12,pista,--,perdida,50,50
206.65,pista,--,perdida,50,50
207.37,pista,--,perdida,50,50
208.03,pista,--,perdida,50,50
208.64,pista,--,perdida,50,50
209.17,pista,--,perdida,50,50
210.13,pista,--,perdida,50,50
210.68,pista,--,perdida,50,50
211.34,pista,--,perdida,50,50
212.18,pista,--,perdida,50,50
212.77,pista,--,perdida,50,50
213.32,pista,--,perdida,50,50
213.91,pista,--,perdida,50,50
214.75,pista,--,perdida,50,50
215.29,pista,--,perdida,50,50
215.9,pista,--,perdida,50,50
216.44,pista,--,perdida,50,50
217.22,pista,--,perdida,50,50
217.82,pista,--,perdida,50,50
218.35,pista,--,perdida,50,50
218.96,pista,--,perdida,50,50
219.8,pista,--,perdida,50,50
220.33,pista,--,perdida,50,50
220.99,pista,--,perdida,50,50
221.83,pista,--,perdida,50,50
222.44,pista,--,perdida,50,50
223.03,pista,--,perdida,50,50
223.94,pista,--,perdida,50,50
224.47,pista,--,perdida,50,50
225.02,pista,--,perdida,50,50
225.61,pista,--,perdida,50,50
226.33,pista,--,perdida,50,50
226.94,pista,--,perdida,50,50
227.54,pista,--,perdida,50,50
228.07,pista,--,perdida,50,50
228.85,pista,--,perdida,50,50
229.45,pista,--,perdida,50,50
230.06,pista,--,perdida,50,50
230.59,pista,--,perdida,50,50
231.37,pista,--,perdida,50,50
231.97,pista,--,perdida,50,50
232.51,pista,--,perdida,50,50
233.17,pista,--,perdida,50,50
233.89,pista,--,perdida,50,50
234.56,pista,--,perdida,50,50
235.15,pista,--,perdida,50,50
235.69,pista,--,perdida,50,50
236.53,pista,--,perdida,50,50
237.13,pista,--,perdida,50,50
237.68,pista,--,perdida,50,50
238.21,pista,--,perdida,50,50
238.99,pista,--,perdida,50,50
239.65,pista,--,perdida,50,50
240.31,pista,--,perdida,50,50
241.28,pista,--,perdida,50,50
241.81,pista,--,perdida,50,50
242.53,pista,--,perdida,50,50
243.38,pista,--,perdida,50,50
244.04,pista,--,perdida,50,50
244.63,pista,--,perdida,50,50
245.42,pista,--,perdida,50,50
246.07,pista,--,perdida,50,50
246.68,pista,--,perdida,50,50
247.4,pista,--,perdida,50,50
248.06,pista,--,perdida,50,50
248.78,pista,--,perdida,50,50
249.61,pista,--,perdida,50,50
250.27,pista,--,perdida,50,50
250.93,pista,--,perdida,50,50
251.72,pista,--,perdida,50,50
252.44,pista,--,perdida,50,50
252.97,pista,--,perdida,50,50
253.81,pista,--,perdida,50,50
254.47,pista,--,perdida,50,50
255.14,pista,--,perdida,50,50
255.97,pista,--,izquierda,50,50
256.51,pista,--,izquierda,50,50
257.05,pista,--,derecha,50,50
257.63,pista,--,perdida,50,50
258.49,pista,--,perdida,50,50
259.04,pista,--,perdida,50,50
259.57,pista,--,perdida,50,50
260.18,pista,--,perdida,50,50
260.95,pista,--,perdida,50,50
261.61,pista,--,perdida,50,50
262.27,pista,--,perdida,50,50
263.11,pista,--,perdida,50,50
263.71,pista,--,izquierda,50,50
264.25,pista,--,izquierda,50,50
264.86,pista,--,izquierda,50,50
265.63,pista,--,izquierda,50,50
266.24,pista,--,izquierda,50,50
266.77,pista,--,izquierda,50,50
267.31,pista,--,izquierda,50,50
268.09,pista,--,izquierda,50,50
268.69,pista,--,izquierda,50,50
269.23,pista,--,izquierda,50,50
269.83,pista,--,izquierda,50,50
270.67,pista,--,izquierda,50,50
271.22,pista,--,recto,50,50
271.94,pista,--,recto,50,50
272.72,pista,--,izquierda,50,50
273.35,pista,--,perdida,50,50
273.97,pista,--,perdida,50,50
274.75,pista,--,perdida,50,50
275.47,pista,--,perdida,50,50
276.02,pista,--,perdida,50,50
276.73,pista,--,perdida,50,50
277.34,pista,--,perdida,50,50
277.93,pista,--,perdida,50,50
278.54,pista,--,perdida,50,50
279.37,pista,--,perdida,50,50
280.04,pista,--,perdida,50,50
280.63,pista,--,perdida,50,50
281.54,pista,--,perdida,50,50
282.07,pista,--,perdida,50,50
282.62,pista,--,perdida,50,50
283.33,pista,--,perdida,50,50
284.12,pista,--,perdida,50,50
284.83,pista,--,perdida,50,50
285.43,pista,--,perdida,50,50
286.21,pista,--,perdida,50,50
286.87,pista,--,perdida,50,50
287.48,pista,--,perdida,50,50
288.26,pista,--,perdida,50,50
288.97,pista,--,perdida,50,50
289.64,pista,--,perdida,50,50
290.53,pista,--,perdida,50,50
291.38,pista,--,perdida,50,50
291.91,pista,--,perdida,50,50
292.76,pista,--,perdida,50,50
293.35,pista,--,perdida,50,50
293.95,pista,--,perdida,50,50
294.79,pista,--,perdida,50,50
295.34,pista,--,perdida,50,50
296.0,pista,--,perdida,50,50
296.77,pista,--,perdida,50,50
297.38,pista,--,perdida,50,50
297.91,pista,--,perdida,50,50
298.52,pista,--,perdida,50,50
299.3,pista,--,perdida,50,50
299.83,pista,--,perdida,50,50
300.43,pista,--,perdida,50,50
300.97,pista,--,perdida,50,50
301.82,pista,--,perdida,50,50
302.47,pista,--,perdida,50,50
303.07,pista,--,perdida,50,50
303.86,pista,--,perdida,50,50
304.46,pista,--,perdida,50,50
305.05,pista,--,perdida,50,50
305.65,pista,--,perdida,50,50
306.43,pista,--,perdida,50,50
307.04,pista,--,perdida,50,50
307.57,pista,--,perdida,50,50
308.23,pista,--,perdida,50,50
309.02,pista,--,perdida,50,50
309.61,pista,--,perdida,50,50
310.27,pista,--,perdida,50,50
311.05,pista,--,perdida,50,50
311.66,pista,--,perdida,50,50
312.19,pista,--,perdida,50,50
312.74,pista,--,perdida,50,50
313.57,pista,--,perdida,50,50
314.29,pista,--,perdida,50,50
314.82,pista,--,perdida,50,50
315.61,pista,--,perdida,50,50
316.15,pista,--,perdida,50,50
316.76,pista,--,perdida,50,50
317.42,pista,--,perdida,50,50
318.14,pista,--,perdida,50,50
318.67,pista,--,perdida,50,50
319.39,pista,--,perdida,50,50
320.11,pista,--,perdida,50,50
320.89,pista,--,perdida,50,50
321.68,pista,--,perdida,50,50
322.21,pista,--,perdida,50,50
323.0,pista,--,perdida,50,50
323.71,pista,--,perdida,50,50
324.25,pista,--,perdida,50,50
325.15,pista,--,perdida,50,50
325.68,pista,--,perdida,50,50
326.24,pista,--,perdida,50,50
326.89,pista,--,perdida,50,50
327.67,pista,--,perdida,50,50
328.21,pista,--,perdida,50,50
328.75,pista,--,perdida,50,50
329.47,pista,--,perdida,50,50
330.31,pista,--,perdida,50,50
330.97,pista,--,perdida,50,50
