tiempo_s,modo,distancia_cm,offset,velocidad,bateria
139.76,pista,--,perdida,50,50
140.47,pista,--,perdida,50,50
141.26,pista,--,perdida,50,50
141.85,pista,--,perdida,50,50
142.46,pista,--,perdida,50,50
143.06,pista,--,perdida,50,50
143.83,pista,--,perdida,50,50
144.43,pista,--,perdida,50,50
145.03,pista,--,perdida,50,50
145.57,pista,--,perdida,50,50
146.35,pista,--,perdida,50,50
146.95,pista,--,perdida,50,50
147.56,pista,--,perdida,50,50
148.15,pista,--,perdida,50,50
148.86,pista,--,perdida,50,50
149.42,pista,--,perdida,50,50
150.01,pista,--,perdida,50,50
150.67,pista,--,perdida,50,50
151.45,pista,--,perdida,50,50
152.12,pista,--,perdida,50,50
152.65,pista,--,perdida,50,50
153.19,pista,--,perdida,50,50
154.09,pista,--,perdida,50,50
154.64,pista,--,perdida,50,50
155.23,pista,--,perdida,50,50
156.08,pista,--,perdida,50,50
156.67,pista,--,perdida,50,50
157.27,pista,--,perdida,50,50
158.06,pista,--,perdida,50,50
158.59,pista,--,perdida,50,50
159.13,pista,--,perdida,50,50
159.86,pista,--,perdida,50,50
160.57,pista,--,perdida,50,50
161.11,pista,--,perdida,50,50
161.72,pista,--,perdida,50,50
162.32,pista,--,perdida,50,50
163.1,pista,--,perdida,50,50
163.69,pista,--,perdida,50,50
164.24,pista,--,perdida,50,50
164.77,pista,--,perdida,50,50
165.61,pista,--,perdida,50,50
166.21,pista,--,perdida,50,50
166.82,pista,--,perdida,50,50
167.66,pista,--,perdida,50,50
168.31,pista,--,perdida,50,50
168.91,pista,--,perdida,50,50
169.75,pista,--,perdida,50,50
170.36,pista,--,perdida,50,50
171.0,pista,--,perdida,50,50
