tiempo_s,modo,distancia_cm,offset,velocidad,bateria
37.3,manual,24.4,--,90,60
37.99,manual,25.7,--,90,60
38.56,manual,10.3,--,90,60
39.25,manual,18.4,--,90,60
39.79,manual,15.2,--,90,60
40.4,manual,69.8,--,90,60
41.02,manual,90.80001,--,90,60
41.54,manual,90.80001,--,90,60
42.04,manual,19.0,--,90,60
42.56,manual,19.2,--,90,60
43.09,manual,193.5,--,90,60
43.6,manual,18.8,--,90,60
44.17,manual,19.3,--,90,60
44.71,manual,11.7,--,90,60
45.28,manual,4.2,--,90,60
45.82,manual,4.2,--,90,60
46.36,manual,4.2,--,90,60
46.96,manual,4.2,--,90,60
47.62,manual,4.2,--,90,60
48.16,manual,4.2,--,90,60
48.92,manual,4.2,--,90,60
49.48,manual,12.2,--,90,60
50.02,manual,80.2,--,90,60
50.62,manual,45.8,--,90,60
51.16,manual,46.1,--,90,60
51.74,manual,93.8,--,90,60
52.24,manual,300.0,--,90,60
52.96,manual,45.9,--,90,60
53.5,manual,45.9,--,90,60
54.16,manual,45.9,--,90,60
54.98,pista,--,perdida,90,60
55.64,pista,--,perdida,90,60
56.17,pista,--,perdida,90,60
56.72,pista,--,perdida,90,60
57.67,pista,--,perdida,90,60
58.41,pista,--,perdida,90,60
59.12,pista,--,perdida,90,60
59.84,pista,--,perdida,90,60
60.62,pista,--,perdida,90,60
61.16,pista,--,perdida,90,60
61.88,pista,--,perdida,90,60
62.6,pista,--,perdida,90,60
63.32,pista,--,perdida,90,60
64.1,pista,--,perdida,90,60
64.63,pista,--,perdida,90,60
65.35,pista,--,perdida,90,60
66.13,pista,--,perdida,90,60
66.85,pista,--,perdida,90,60
67.63,pista,--,perdida,90,60
68.35,pista,--,perdida,90,60
69.07,pista,--,perdida,90,60
69.62,pista,--,perdida,90,60
70.58,pista,--,perdida,90,60
71.3,pista,--,perdida,90,60
72.02,pista,--,perdida,90,60
72.73,pista,--,perdida,90,60
73.46,pista,--,perdida,90,60
74.18,pista,--,perdida,90,60
74.9,pista,--,perdida,90,60
75.44,pista,--,perdida,90,60
76.16,pista,--,perdida,90,60
77.11,pista,--,perdida,90,60
77.89,pista,--,perdida,90,60
78.68,pista,--,perdida,90,60
79.4,pista,--,perdida,90,60
80.18,pista,--,perdida,90,60
80.9,pista,--,perdida,90,60
81.62,pista,--,perdida,90,60
82.33,pista,--,perdida,90,60
83.05,pista,--,perdida,90,60
83.77,pista,--,perdida,90,60
84.55,pista,--,perdida,90,60
85.27,pista,--,perdida,90,60
86.0,pista,--,perdida,90,60
86.71,pista,--,perdida,90,60
87.25,pista,--,perdida,90,60
87.97,pista,--,perdida,90,60
88.51,pista,--,perdida,90,60
89.23,pista,--,perdida,90,60
90.13,pista,--,perdida,90,60
90.85,pista,--,perdida,90,60
91.57,pista,--,perdida,90,60
92.37,pista,--,perdida,90,60
93.07,pista,--,perdida,90,60
93.79,pista,--,perdida,90,60
94.51,pista,--,perdida,90,60
95.06,pista,--,perdida,90,60
95.6,pista,--,perdida,90,60
96.49,pista,--,perdida,90,60
97.22,pista,--,perdida,90,60
97.76,pista,--,perdida,90,60
98.72,pista,--,perdida,90,60
99.55,pista,--,perdida,90,60
100.27,pista,--,perdida,90,60
100.99,pista,--,perdida,90,60
101.71,pista,--,perdida,90,60
102.45,pista,--,perdida,90,60
103.1,pista,--,perdida,90,60
103.81,pista,--,perdida,90,60
104.54,pista,--,perdida,90,60
105.26,pista,--,perdida,90,60
105.8,pista,--,perdida,90,60
106.52,pista,--,perdida,90,60
107.17,pista,--,perdida,90,60
107.72,pista,--,perdida,90,60
108.44,pista,--,perdida,90,60
109.45,pista,--,perdida,90,60
110.25,pista,--,perdida,90,60
110.96,pista,--,perdida,90,60
111.62,pista,--,perdida,90,60
112.39,pista,--,perdida,90,60
113.23,pista,--,perdida,90,60
113.89,pista,--,perdida,90,60
114.44,pista,--,perdida,90,60
115.15,pista,--,perdida,90,60
115.87,pista,--,perdida,90,60
