tiempo_s,modo,distancia_cm,offset,velocidad,bateria
80.83,detenido,--,--,50,50
81.35,detenido,--,--,50,50
81.85,detenido,--,--,50,50
82.35,detenido,--,--,50,50
82.88,detenido,--,--,50,50
83.38,detenido,--,--,50,50
83.91,detenido,--,--,50,50
84.41,detenido,--,--,50,50
84.92,detenido,--,--,50,50
85.43,detenido,--,--,50,50
85.93,detenido,--,--,50,50
86.46,detenido,--,--,50,50
86.96,detenido,--,--,50,50
87.46,detenido,--,--,50,50
87.96,detenido,--,--,50,50
88.49,detenido,--,--,50,50
89.0,detenido,--,--,50,50
89.51,detenido,--,--,50,50
90.01,detenido,--,--,50,50
90.54,detenido,--,--,50,50
91.07,detenido,--,--,50,50
91.59,detenido,--,--,50,50
92.09,detenido,--,--,50,50
92.59,detenido,--,--,50,50
93.09,detenido,--,--,50,50
93.6,detenido,--,--,50,50
94.1,detenido,--,--,50,50
94.63,detenido,--,--,50,50
95.13,detenido,--,--,50,50
95.63,detenido,--,--,50,50
96.13,detenido,--,--,50,50
96.66,detenido,--,--,50,50
97.36,detenido,--,--,50,50
97.86,detenido,--,--,50,50
98.36,detenido,--,--,50,50
98.89,detenido,--,--,50,50
99.42,detenido,--,--,50,50
99.93,detenido,--,--,50,50
100.43,detenido,--,--,50,50
100.96,detenido,--,--,50,50
101.5,detenido,--,--,50,50
102.03,detenido,--,--,50,50
102.56,detenido,--,--,50,50
103.06,detenido,--,--,50,50
103.58,detenido,--,--,50,50
104.08,detenido,--,--,50,50
104.58,detenido,--,--,50,50
105.09,detenido,--,--,50,50
105.61,detenido,--,--,50,50
106.11,detenido,--,--,50,50
106.62,detenido,--,--,50,50
107.12,detenido,--,--,50,50
107.62,detenido,--,--,50,50
108.12,detenido,--,--,50,50
108.62,detenido,--,--,50,50
109.16,detenido,--,--,50,50
109.67,detenido,--,--,50,50
110.2,detenido,--,--,50,50
110.71,detenido,--,--,50,50
111.21,detenido,--,--,50,50
111.74,detenido,--,--,50,50
112.27,detenido,--,--,50,50
112.8,detenido,--,--,50,50
113.49,detenido,--,--,50,50
113.99,detenido,--,--,50,50
114.5,detenido,--,--,50,50
115.0,detenido,--,--,50,50
115.51,detenido,--,--,50,50
116.01,detenido,--,--,50,50
116.52,detenido,--,--,50,50
117.02,detenido,--,--,50,50
117.52,detenido,--,--,50,50
118.02,detenido,--,--,50,50
118.55,detenido,--,--,50,50
119.08,detenido,--,--,50,50
119.59,detenido,--,--,50,50
120.09,detenido,--,--,50,50
120.59,detenido,--,--,50,50
121.12,detenido,--,--,50,50
121.63,detenido,--,--,50,50
122.13,detenido,--,--,50,50
122.63,detenido,--,--,50,50
123.14,detenido,--,--,50,50
123.64,detenido,--,--,50,50
124.14,detenido,--,--,50,50
124.64,detenido,--,--,50,50
125.15,detenido,--,--,50,50
125.68,detenido,--,--,50,50
126.18,detenido,--,--,50,50
126.68,detenido,--,--,50,50
127.18,detenido,--,--,50,50
127.7,detenido,--,--,50,50
128.23,detenido,--,--,50,50
128.76,detenido,--,--,50,50
129.26,detenido,--,--,50,50
129.76,detenido,--,--,50,50
130.29,detenido,--,--,50,50
130.8,detenido,--,--,50,50
